circuit,tournament,country,year,date,gender,match_num,w_player1,w_p1_birthdate,w_p1_age,w_p1_hgt,w_p1_country,w_player2,w_p2_birthdate,w_p2_age,w_p2_hgt,w_p2_country,w_rank,l_player1,l_p1_birthdate,l_p1_age,l_p1_hgt,l_p1_country,l_player2,l_p2_birthdate,l_p2_age,l_p2_hgt,l_p2_country,l_rank,score,duration,bracket,round,w_p1_tot_attacks,w_p1_tot_kills,w_p1_tot_errors,w_p1_tot_hitpct,w_p1_tot_aces,w_p1_tot_serve_errors,w_p1_tot_blocks,w_p1_tot_digs,w_p2_tot_attacks,w_p2_tot_kills,w_p2_tot_errors,w_p2_tot_hitpct,w_p2_tot_aces,w_p2_tot_serve_errors,w_p2_tot_blocks,w_p2_tot_digs,l_p1_tot_attacks,l_p1_tot_kills,l_p1_tot_errors,l_p1_tot_hitpct,l_p1_tot_aces,l_p1_tot_serve_errors,l_p1_tot_blocks,l_p1_tot_digs,l_p2_tot_attacks,l_p2_tot_kills,l_p2_tot_errors,l_p2_tot_hitpct,l_p2_tot_aces,l_p2_tot_serve_errors,l_p2_tot_blocks,l_p2_tot_digs
AVP,Huntington Beach,United States,2002,2002-05-24,M,53,Lee LeGrande,1971-04-23,31.0855578,77,United States,Mike Lambert,1974-04-14,28.109514,78,United States,10,Jason Ring,1974-07-21,27.8412047,75,United States,Paul Baxter,1972-02-01,30.3080082,77,United States,12,"21-19, 21-18",00:41:00,Contender's Bracket,Round 4,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,M,54,Brian Lewis,2068-03-22,34.1711157,73,United States,Scott Ayakatubby,2064-09-11,37.6974675,76,United States,22,Eduardo Bacil,1971-03-11,31.2032854,74,Brazil,Fred Souza,1972-05-13,30.0287474,79,Brazil,24,"15-21, 21-18, 15-10",00:58:00,Contender's Bracket,Round 4,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,5,NA
AVP,Huntington Beach,United States,2002,2002-05-24,M,55,Brent Doble,1970-01-03,32.386037,78,United States,Karch Kiraly,2060-11-03,41.5523614,74,United States,8,Albert Hannemann,1970-05-04,32.054757,75,United States,Jeff Nygaard,1972-08-03,29.8042437,80,United States,5,"21-19, 18-21, 15-13",01:01:00,Contender's Bracket,Round 5,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,M,56,Brian Lewis,2068-03-22,34.1711157,73,United States,Scott Ayakatubby,2064-09-11,37.6974675,76,United States,22,Lee LeGrande,1971-04-23,31.0855578,77,United States,Mike Lambert,1974-04-14,28.109514,78,United States,10,"21-16, 21-18",00:45:00,Contender's Bracket,Round 5,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,2,NA
AVP,Huntington Beach,United States,2002,2002-05-24,M,57,Brent Doble,1970-01-03,32.386037,78,United States,Karch Kiraly,2060-11-03,41.5523614,74,United States,8,Sean Scott,1973-06-29,28.9007529,77,United States,Todd Rogers,1973-09-30,28.6461328,74,United States,2,"18-21, 26-24, 15-6",00:58:00,Contender's Bracket,Round 6,NA,NA,NA,NA,2,NA,7,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,0,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,M,58,Kevin Wong,1972-09-12,29.6947296,79,United States,Stein Metzger,1972-11-17,29.5140315,75,United States,1,Brian Lewis,2068-03-22,34.1711157,73,United States,Scott Ayakatubby,2064-09-11,37.6974675,76,United States,22,"21-18, 21-16",00:52:00,Contender's Bracket,Round 6,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,M,59,Canyon Ceman,1972-06-21,29.9219713,77,United States,Mike Whitmarsh,NA,NA,79,United States,4,Brent Doble,1970-01-03,32.386037,78,United States,Karch Kiraly,2060-11-03,41.5523614,74,United States,8,"21-8, 21-23, 15-13",00:56:00,Semifinals,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,6,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,M,60,Dax Holdren,1972-09-04,29.7166324,75,United States,Eric Fonoimoana,1969-06-07,32.9609856,75,United States,3,Kevin Wong,1972-09-12,29.6947296,79,United States,Stein Metzger,1972-11-17,29.5140315,75,United States,1,"21-17, 19-21, 15-11",01:00:00,Semifinals,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,7,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,M,61,Dax Holdren,1972-09-04,29.7166324,75,United States,Eric Fonoimoana,1969-06-07,32.9609856,75,United States,3,Canyon Ceman,1972-06-21,29.9219713,77,United States,Mike Whitmarsh,NA,NA,79,United States,4,"21-18, 21-14",00:49:00,Finals,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,5,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,2,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,1,Marsha Miller,1969-01-15,33.3524983,73,United States,Rhonda Kottke,2067-11-08,34.5407255,72,United States,16,Daven Allison,1976-11-13,25.5249829,69,United States,Kim Zuffelato,1971-06-09,30.9568789,71,United States,17,"21-16, 21-17",00:38:00,Winner's Bracket,Round 1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,2,Ali Wood,2067-12-14,34.4421629,72,United States,Cary Wendell,1974-04-04,28.1368925,71,United States,9,Kimberly Coleman,1976-02-19,26.2587269,72,United States,Lu Freire,1975-03-26,27.1622177,NA,Brazil,24,"21-14, 21-17",00:47:00,Winner's Bracket,Round 1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,1,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,3,Annett Davis,1973-09-22,28.6680356,71,United States,Jenny Johnson Jordan,1973-06-08,28.9582478,70,United States,12,Jeanette Simenson,1970-09-24,31.6632444,70,United States,Julie Deckert,1969-04-06,33.1307324,68,United States,21,"21-14, 21-17",00:34:00,Winner's Bracket,Round 1,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,4,Pat Keller,2068-09-09,33.7029432,70,United States,Valinda Roche,2064-04-08,38.1245722,71,United States,13,Barbara Khozam,2065-10-29,36.5667351,70,United States,Erin Galli,2066-10-20,35.5920602,70,United States,20,"21-17, 24-22",00:40:00,Winner's Bracket,Round 1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,5,Katie Jameson,1977-12-23,24.4161533,66,United States,Tracy Jones,1981-03-17,21.1854894,66,United States,14,Jennifer Holdren,1971-04-04,31.137577,69,United States,Stephanie Cox,1970-03-21,32.1752225,66,United States,19,"21-14, 21-17",00:49:00,Winner's Bracket,Round 1,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,6,Gracie Santana-Baeni,1970-09-01,31.7262149,71,Switzerland,Lia Young,1972-09-17,29.6810404,67,United States,11,Kelly Rowe,1976-09-25,25.6591376,68,United States,Kerri Eich,1976-02-26,26.239561900000002,70,United States,22,"21-14, 21-19",00:45:00,Winner's Bracket,Round 1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,7,Heidi Ilustre,1977-12-12,24.4462697,70,Philippines,Tanya Fuamatu-Anderson,1974-04-28,28.0711841,67,United States,23,Heather Lowe,1975-04-13,27.1129363,72,United States,Jennifer Kessy,1977-07-31,24.8131417,72,United States,10,"21-15, 21-19",00:33:00,Winner's Bracket,Round 1,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,8,Liz Pagano,1971-10-27,30.5735797,69,United States,Michelle Hughes,1969-11-07,32.5420945,67,United States,18,Kristin Schritter,2067-04-13,35.1129363,72,United States,Marla O'Hara,2061-02-22,41.24846,69,United States,15,"15-21, 21-18, 15-12",00:57:00,Winner's Bracket,Round 1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,2,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,9,Elaine Youngs,1970-02-14,32.2710472,72,United States,Holly McPeak,1969-05-15,33.0239562,67,United States,1,Marsha Miller,1969-01-15,33.3524983,73,United States,Rhonda Kottke,2067-11-08,34.5407255,72,United States,16,"21-10, 21-12",00:28:00,Winner's Bracket,Round 2,NA,NA,NA,NA,2,NA,5,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,2,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,10,Danalee Bragado-Corso,1971-07-09,30.8747433,72,United States,Rachel Scott,1975-06-15,26.9404517,68,United States,8,Ali Wood,2067-12-14,34.4421629,72,United States,Cary Wendell,1974-04-04,28.1368925,71,United States,9,"21-9, 26-24",00:34:00,Winner's Bracket,Round 2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,11,Annett Davis,1973-09-22,28.6680356,71,United States,Jenny Johnson Jordan,1973-06-08,28.9582478,70,United States,12,Jennifer Meredith,1972-11-03,29.5523614,71,United States,Katy Eldridge,1971-10-08,30.6255989,71,United States,5,"16-21, 21-19, 15-12",00:57:00,Winner's Bracket,Round 2,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,3,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,12,Nancy Reynolds,1970-11-24,31.4962355,69,United States,Wendy Stammer,2065-02-11,37.2785763,72,United States,4,Pat Keller,2068-09-09,33.7029432,70,United States,Valinda Roche,2064-04-08,38.1245722,71,United States,13,"21-19, 19-21, 15-13",01:03:00,Winner's Bracket,Round 2,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,13,Linda Hanley,2060-06-08,41.9575633,69,United States,Lisa Arce,1969-07-08,32.8761123,71,United States,3,Katie Jameson,1977-12-23,24.4161533,66,United States,Tracy Jones,1981-03-17,21.1854894,66,United States,14,"21-16, 21-11",00:35:00,Winner's Bracket,Round 2,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,14,Carrie Dodd,1974-05-19,28.0136893,72,United States,Leanne McSorley,1973-02-07,29.2895277,68,United States,6,Gracie Santana-Baeni,1970-09-01,31.7262149,71,Switzerland,Lia Young,1972-09-17,29.6810404,67,United States,11,"28-30, 21-13, 15-9",01:17:00,Winner's Bracket,Round 2,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,3,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,15,Jenny Pavley,1976-06-17,25.9329227,68,United States,Liz Masakayan,2064-12-31,37.3935661,68,United States,7,Heidi Ilustre,1977-12-12,24.4462697,70,Philippines,Tanya Fuamatu-Anderson,1974-04-28,28.0711841,67,United States,23,"14-21, 21-17, 15-9",00:51:00,Winner's Bracket,Round 2,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,16,Barbra Fontana,2065-09-08,36.7063655,66,United States,Dianne DeNecochea,2067-11-16,34.5188227,76,United States,2,Liz Pagano,1971-10-27,30.5735797,69,United States,Michelle Hughes,1969-11-07,32.5420945,67,United States,18,"21-18, 21-15",00:30:00,Winner's Bracket,Round 2,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,17,Elaine Youngs,1970-02-14,32.2710472,72,United States,Holly McPeak,1969-05-15,33.0239562,67,United States,1,Danalee Bragado-Corso,1971-07-09,30.8747433,72,United States,Rachel Scott,1975-06-15,26.9404517,68,United States,8,"21-12, 21-12",00:35:00,Winner's Bracket,Round 3,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,18,Nancy Reynolds,1970-11-24,31.4962355,69,United States,Wendy Stammer,2065-02-11,37.2785763,72,United States,4,Annett Davis,1973-09-22,28.6680356,71,United States,Jenny Johnson Jordan,1973-06-08,28.9582478,70,United States,12,"21-14, 21-19",00:41:00,Winner's Bracket,Round 3,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,19,Carrie Dodd,1974-05-19,28.0136893,72,United States,Leanne McSorley,1973-02-07,29.2895277,68,United States,6,Linda Hanley,2060-06-08,41.9575633,69,United States,Lisa Arce,1969-07-08,32.8761123,71,United States,3,"23-21, 22-20",00:45:00,Winner's Bracket,Round 3,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,2,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,20,Barbra Fontana,2065-09-08,36.7063655,66,United States,Dianne DeNecochea,2067-11-16,34.5188227,76,United States,2,Jenny Pavley,1976-06-17,25.9329227,68,United States,Liz Masakayan,2064-12-31,37.3935661,68,United States,7,"21-14, 21-15",00:41:00,Winner's Bracket,Round 3,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,21,Elaine Youngs,1970-02-14,32.2710472,72,United States,Holly McPeak,1969-05-15,33.0239562,67,United States,1,Nancy Reynolds,1970-11-24,31.4962355,69,United States,Wendy Stammer,2065-02-11,37.2785763,72,United States,4,"26-24, 22-20",00:45:00,Winner's Bracket,Round 4,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,22,Barbra Fontana,2065-09-08,36.7063655,66,United States,Dianne DeNecochea,2067-11-16,34.5188227,76,United States,2,Carrie Dodd,1974-05-19,28.0136893,72,United States,Leanne McSorley,1973-02-07,29.2895277,68,United States,6,"17-21, 21-17, 15-10",00:59:00,Winner's Bracket,Round 4,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,2,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,23,Daven Allison,1976-11-13,25.5249829,69,United States,Kim Zuffelato,1971-06-09,30.9568789,71,United States,17,Liz Pagano,1971-10-27,30.5735797,69,United States,Michelle Hughes,1969-11-07,32.5420945,67,United States,18,"12-21, 23-21, 15-9",00:49:00,Contender's Bracket,Round 1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,3,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,24,Heidi Ilustre,1977-12-12,24.4462697,70,Philippines,Tanya Fuamatu-Anderson,1974-04-28,28.0711841,67,United States,23,Kimberly Coleman,1976-02-19,26.2587269,72,United States,Lu Freire,1975-03-26,27.1622177,NA,Brazil,24,"21-19, 21-15",00:37:00,Contender's Bracket,Round 1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,25,Gracie Santana-Baeni,1970-09-01,31.7262149,71,Switzerland,Lia Young,1972-09-17,29.6810404,67,United States,11,Jeanette Simenson,1970-09-24,31.6632444,70,United States,Julie Deckert,1969-04-06,33.1307324,68,United States,21,"21-12, 21-18",00:36:00,Contender's Bracket,Round 1,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,26,Katie Jameson,1977-12-23,24.4161533,66,United States,Tracy Jones,1981-03-17,21.1854894,66,United States,14,Barbara Khozam,2065-10-29,36.5667351,70,United States,Erin Galli,2066-10-20,35.5920602,70,United States,20,"21-11, 21-19",00:34:00,Contender's Bracket,Round 1,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,27,Jennifer Holdren,1971-04-04,31.137577,69,United States,Stephanie Cox,1970-03-21,32.1752225,66,United States,19,Pat Keller,2068-09-09,33.7029432,70,United States,Valinda Roche,2064-04-08,38.1245722,71,United States,13,"21-19, 22-20",00:46:00,Contender's Bracket,Round 1,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,28,Jennifer Meredith,1972-11-03,29.5523614,71,United States,Katy Eldridge,1971-10-08,30.6255989,71,United States,5,Kelly Rowe,1976-09-25,25.6591376,68,United States,Kerri Eich,1976-02-26,26.239561900000002,70,United States,22,"21-14, 21-15",00:35:00,Contender's Bracket,Round 1,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,29,Heather Lowe,1975-04-13,27.1129363,72,United States,Jennifer Kessy,1977-07-31,24.8131417,72,United States,10,Ali Wood,2067-12-14,34.4421629,72,United States,Cary Wendell,1974-04-04,28.1368925,71,United States,9,"20-22, 21-15, 17-15",00:49:00,Contender's Bracket,Round 1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,30,Marsha Miller,1969-01-15,33.3524983,73,United States,Rhonda Kottke,2067-11-08,34.5407255,72,United States,16,Kristin Schritter,2067-04-13,35.1129363,72,United States,Marla O'Hara,2061-02-22,41.24846,69,United States,15,"11-21, 21-15, 15-10",00:49:00,Contender's Bracket,Round 1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,4,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,31,Heidi Ilustre,1977-12-12,24.4462697,70,Philippines,Tanya Fuamatu-Anderson,1974-04-28,28.0711841,67,United States,23,Daven Allison,1976-11-13,25.5249829,69,United States,Kim Zuffelato,1971-06-09,30.9568789,71,United States,17,"21-17, 21-16",00:34:00,Contender's Bracket,Round 2,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,32,Gracie Santana-Baeni,1970-09-01,31.7262149,71,Switzerland,Lia Young,1972-09-17,29.6810404,67,United States,11,Katie Jameson,1977-12-23,24.4161533,66,United States,Tracy Jones,1981-03-17,21.1854894,66,United States,14,"22-20, 21-15",00:35:00,Contender's Bracket,Round 2,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,33,Jennifer Holdren,1971-04-04,31.137577,69,United States,Stephanie Cox,1970-03-21,32.1752225,66,United States,19,Jennifer Meredith,1972-11-03,29.5523614,71,United States,Katy Eldridge,1971-10-08,30.6255989,71,United States,5,"9-21, 26-24, 16-14",00:56:00,Contender's Bracket,Round 2,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,34,Marsha Miller,1969-01-15,33.3524983,73,United States,Rhonda Kottke,2067-11-08,34.5407255,72,United States,16,Heather Lowe,1975-04-13,27.1129363,72,United States,Jennifer Kessy,1977-07-31,24.8131417,72,United States,10,"21-16, 21-19",00:29:00,Contender's Bracket,Round 2,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,35,Annett Davis,1973-09-22,28.6680356,71,United States,Jenny Johnson Jordan,1973-06-08,28.9582478,70,United States,12,Heidi Ilustre,1977-12-12,24.4462697,70,Philippines,Tanya Fuamatu-Anderson,1974-04-28,28.0711841,67,United States,23,"21-15, 21-10",00:29:00,Contender's Bracket,Round 3,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,36,Danalee Bragado-Corso,1971-07-09,30.8747433,72,United States,Rachel Scott,1975-06-15,26.9404517,68,United States,8,Gracie Santana-Baeni,1970-09-01,31.7262149,71,Switzerland,Lia Young,1972-09-17,29.6810404,67,United States,11,"21-15, 21-14",00:33:00,Contender's Bracket,Round 3,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,37,Jenny Pavley,1976-06-17,25.9329227,68,United States,Liz Masakayan,2064-12-31,37.3935661,68,United States,7,Jennifer Holdren,1971-04-04,31.137577,69,United States,Stephanie Cox,1970-03-21,32.1752225,66,United States,19,"21-16, 21-14",00:37:00,Contender's Bracket,Round 3,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,38,Linda Hanley,2060-06-08,41.9575633,69,United States,Lisa Arce,1969-07-08,32.8761123,71,United States,3,Marsha Miller,1969-01-15,33.3524983,73,United States,Rhonda Kottke,2067-11-08,34.5407255,72,United States,16,"21-13, 21-17",00:33:00,Contender's Bracket,Round 3,NA,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,2,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,39,Annett Davis,1973-09-22,28.6680356,71,United States,Jenny Johnson Jordan,1973-06-08,28.9582478,70,United States,12,Danalee Bragado-Corso,1971-07-09,30.8747433,72,United States,Rachel Scott,1975-06-15,26.9404517,68,United States,8,"21-15, 21-18",00:39:00,Contender's Bracket,Round 4,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,0,NA,2,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,40,Linda Hanley,2060-06-08,41.9575633,69,United States,Lisa Arce,1969-07-08,32.8761123,71,United States,3,Jenny Pavley,1976-06-17,25.9329227,68,United States,Liz Masakayan,2064-12-31,37.3935661,68,United States,7,"21-12, 25-23",00:41:00,Contender's Bracket,Round 4,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,41,Annett Davis,1973-09-22,28.6680356,71,United States,Jenny Johnson Jordan,1973-06-08,28.9582478,70,United States,12,Carrie Dodd,1974-05-19,28.0136893,72,United States,Leanne McSorley,1973-02-07,29.2895277,68,United States,6,"21-19, 21-19",00:39:00,Contender's Bracket,Round 5,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,2,NA,0,NA
AVP,Huntington Beach,United States,2002,2002-05-24,W,42,Linda Hanley,2060-06-08,41.9575633,69,United States,Lisa Arce,1969-07-08,32.8761123,71,United States,3,Nancy Reynolds,1970-11-24,31.4962355,69,United States,Wendy Stammer,2065-02-11,37.2785763,72,United States,4,"17-21, 21-15, 15-5",00:52:00,Contender's Bracket,Round 5,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,0,NA,3,NA
